ALEAT,ID,OBJ,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31_P,VT,V1_P,V2_P,V3_P,V4_P,V5_P,V6_P,V7_P,V8_P,V9_P,V10_P,V11_P,V12_P,V13_P,V14_P,V15_P,V16_P,V17_P,V18_P,V19_P,V20_P,V21_P,V22_P,V23_P,V24_P,V25_P,V26_P,V27_P,V28_P,V29_P,V30_P,V31_P
0.016356917,11503363,SI,0,0,0,0,0.02042,0,0,0,0,0,0,0.407653,0,0,0,0,0,1.189334,0.603019,1.090756,0,0,0.905277,4.868029,0,0,0,0,0.00124,0,0,9.085728,0,0,0,0,0.002247,0,0,0,0,0,0,0.044867,0,0,0,0,0,0.130901,0.06637,0.120052,0,0,0.099637,0.535789,0,0,0,0,0.000136,0,0
0.016362176,276810816,NO,0,0.015772,0,0.571993,4.920823,0.319987,0,0,3.901055,0,62.468832,9.149313,0,0,0,1.474614,0.389998,24.34464,36.685315,26.757232,53.682111,0.060292,95.177754,1237.312031,0,0,0,0,1436.197905,0,2.566239,2995.995906,0,0.000005,0,0.000191,0.001642,0.000107,0,0,0.001302,0,0.020851,0.003054,0,0,0,0.000492,0.00013,0.008126,0.012245,0.008931,0.017918,0.00002,0.031768,0.412989,0,0,0,0,0.479372,0,0.000857
0.016387698,263860288,NO,0,0.045782,0,0.035133,0.480654,4.279776,0,0,1.501415,0,3.168627,13.211499,0.000773,0,0,0.251583,0.520739,54.101759,241.989622,44.539787,36.900872,0,362.240341,83.759472,0.818127,0,0,19.953499,252.018489,0,20.229862,1140.047811,0,0.00004,0,0.000031,0.000422,0.003754,0,0,0.001317,0,0.002779,0.011589,0.000001,0,0,0.000221,0.000457,0.047456,0.212263,0.039068,0.032368,0,0.317741,0.07347,0.000718,0,0,0.017502,0.22106,0,0.017745
0.016395083,270843424,NO,630.911254,0.006818,0,3.716512,55.450404,2.474281,0,0,98.036341,0.059771,31.603589,221.240243,0,0,0,13.219662,5.412431,953.844376,110.833679,112.088118,163.133639,1.110613,4602.979464,9628.533499,0.099405,0,0,0,11679.4368,0,57.713774,28371.90467,0.022237,0,0,0.000131,0.001954,0.000087,0,0,0.003455,0.000002,0.001114,0.007798,0,0,0,0.000466,0.000191,0.033619,0.003906,0.003951,0.00575,0.000039,0.162237,0.339369,0.000004,0,0,0,0.411655,0,0.002034
0.016395307,273234100,NO,0,1.201137,0.020445,756.333324,194.27361,2.043041,0,0,102.084876,0,236.96547,1026.521245,72.181563,0,0,7.022016,115.060232,765.053251,2788.961118,140.420893,1350.817678,28.388256,11590.90513,7087.039392,23.602351,0,0,0,21459.78258,0.001021,146.592084,47895.27071,0,0.000025,0,0.015791,0.004056,0.000043,0,0,0.002131,0,0.004948,0.021433,0.001507,0,0,0.000147,0.002402,0.015973,0.05823,0.002932,0.028204,0.000593,0.242005,0.14797,0.000493,0,0,0,0.448056,0,0.003061
0.016397561,271083022,SI,0,531.246513,0,5.283578,5.19355,0.006303,0,0,94.99929,0,453.653457,9.668521,0,0,0,6.719521,0,61.375894,38.889342,15.683893,12.520483,0.931685,175.697861,57.738184,0.311407,0,0,0,320.381236,0,16.823853,1807.124571,0,0.293973,0,0.002924,0.002874,0.000003,0,0,0.052569,0,0.251036,0.00535,0,0,0,0.003718,0,0.033963,0.02152,0.008679,0.006928,0.000516,0.097225,0.03195,0.000172,0,0,0,0.177288,0,0.00931
0.016406373,303600976,SI,3.397859,207.878772,0.034437,18.702461,202.7374,3.939476,0,0,2.003859,0,31.65445,42.47923,0.000948,0,3.90852,11.920829,0.181612,195.64074,234.329262,92.575364,130.318988,0.644097,1343.204192,811.228013,0,0,0,1.221209,2200.342733,0,14.1305,5552.474951,0.001355,0.082901,0.000012,0.006621,0.080389,0.001377,0,0,0.000799,0,0.011242,0.015737,0,0,0.001436,0.004018,0.000072,0.068905,0.088742,0.033383,0.048376,0.000254,0.510394,0.3021,0,0,0,0.000401,0.736293,0,0.00519
0.016407314,270891722,SI,0,0.402485,0,142.685482,27.624712,0.04383,0,0,0.170614,0,27.061138,21.892827,0,0,0,2.50108,6.652403,75.523243,176.58645,15.331268,61.257601,4.711216,40.003301,120.692869,26.566231,0,0,0,2534.56064,0,14.600279,3298.867669,0,0.000122,0,0.043253,0.008374,0.000013,0,0,0.000052,0,0.008203,0.006636,0,0,0,0.000758,0.002017,0.022894,0.053529,0.004647,0.018569,0.001428,0.012126,0.036586,0.008053,0,0,0,0.768312,0,0.004426
0.016415502,278581450,SI,0,586.557312,0.133814,4489.583912,497.760762,0.495519,0,0,58.492618,0,43.894334,19.448632,185.164378,0,0,7.784108,1.334706,148.582806,2739.222123,50.436053,59.059419,2.465645,637.061963,598.29622,0,0,0,6.926998,3034.714006,0,34.070753,13201.48608,0,0.044431,0.00001,0.340082,0.037705,0.000038,0,0,0.004431,0,0.003325,0.001473,0.014026,0,0,0.00059,0.000101,0.011255,0.207493,0.00382,0.004474,0.000187,0.048257,0.04532,0,0,0,0.000525,0.229877,0,0.002581
0.01641632,276594507,NO,929.332016,4.058463,0,471.82996,1375.964322,19.752008,0,0,1912.342403,0.03718,1319.41902,515.974955,2061.260113,0,0,27.863245,32.761629,2290.009053,11482.69917,456.267556,569.144348,3.931729,9478.143951,1706.673065,28.488988,0.00595,0.769507,0,105959.6927,0,2315.051714,142961.4731,0.006501,0.000028,0,0.0033,0.009625,0.000138,0,0,0.013377,0,0.009229,0.003609,0.014418,0,0,0.000195,0.000229,0.016018,0.08032,0.003192,0.003981,0.000028,0.066299,0.011938,0.000199,0,0.000005,0,0.741177,0,0.016194
0.016416592,278247917,SI,323.443502,0,0,4.56928,6.25945,2.636264,0,0,112.698067,0,0.353808,31.354282,0,0,0,5.070257,0,59.820948,89.727047,21.188484,30.71964,0,4.672145,35.829315,0,0,0,0,655.198182,0,12.565265,1396.105936,0.231675,0,0,0.003273,0.004484,0.001888,0,0,0.080723,0,0.000253,0.022458,0,0,0,0.003632,0,0.042848,0.06427,0.015177,0.022004,0,0.003347,0.025664,0,0,0,0,0.469304,0,0.009
0.01641757,277866051,NO,89.95937,0,0,4.229982,43.983346,1.379695,0,0,5.552676,0,52.015864,20.376145,0.005966,0,0,0.941638,33.801839,92.058222,78.78351,92.449556,338.397276,0.506159,614.835302,1538.021368,1.593466,0,0,0,2209.005108,0,25.150519,5243.047007,0.017158,0,0,0.000807,0.008389,0.000263,0,0,0.001059,0,0.009921,0.003886,0.000001,0,0,0.00018,0.006447,0.017558,0.015026,0.017633,0.064542,0.000097,0.117267,0.293345,0.000304,0,0,0,0.421321,0,0.004797
0.0164209,274252017,SI,702.523441,0.190418,0,3.623604,104.438563,6.984837,0,0,42.213633,0,76.164345,67.692367,0.360999,0,0,0.608541,0.470279,384.56235,754.97244,79.043987,4.311378,0.110102,5582.925874,254.038311,0.031445,0,0,0,35391.86488,0,36.304252,43493.43605,0.016152,0.000004,0,0.000083,0.002401,0.000161,0,0,0.000971,0,0.001751,0.001556,0.000008,0,0,0.000014,0.000011,0.008842,0.017358,0.001817,0.000099,0.000003,0.128362,0.005841,0.000001,0,0,0,0.813729,0,0.000835
0.016423226,7183278,NO,7.052264,0,0,0.439996,60.519342,1.239568,0,0,15.948136,0,111.618325,43.049086,0,0,0,26.502262,8.838407,151.608094,163.936379,38.90331,79.914738,7.145013,7464.0753,1111.040598,0.043512,0.005002,0,0,2899.621794,0,8.279189,12199.78032,0.000578,0,0,0.000036,0.004961,0.000102,0,0,0.001307,0,0.009149,0.003529,0,0,0,0.002172,0.000724,0.012427,0.013438,0.003189,0.006551,0.000586,0.61182,0.091071,0.000004,0,0,0,0.237678,0,0.000679
0.016427822,256407527,NO,2155.096546,0,0,0.287556,102.707286,0,0,0,155.696117,0,24.392359,46.650357,0,0,0,1.644828,2.553332,199.149994,125.517413,82.811659,34.262446,0.919921,67.135865,429.146381,0,0,0,0,5719.577165,0,79.03519,9226.584415,0.233575,0,0,0.000031,0.011132,0,0,0,0.016875,0,0.002644,0.005056,0,0,0,0.000178,0.000277,0.021584,0.013604,0.008975,0.003713,0.0001,0.007276,0.046512,0,0,0,0,0.619902,0,0.008566
0.016434163,274574135,NO,0,0,0,0,0.126498,0,0,0,0,0,0,0.00803,0,0,0,0,0,0.089334,0.011252,0.115041,0,0,0,0,0,0,0,0,0,0,0,0.350155,0,0,0,0,0.361263,0,0,0,0,0,0,0.022933,0,0,0,0,0,0.255127,0.032134,0.328543,0,0,0,0,0,0,0,0,0,0,0
0.016434969,276526760,NO,0,0,0,17.758458,66.983045,5.046925,0,0,10.09695,0,19.726907,144.364624,927.73393,0,0,7.464694,2.424889,169.665931,115.743803,63.89611,75.778593,6.266337,4498.498802,1190.379356,0.174796,0,0,0,3732.942503,0,487.221361,11542.16801,0,0,0,0.00473,0.010612,0.001192,0,0,0.001308,0,0.002826,0.034511,0.255829,0,0,0.001634,0.000371,0.032515,0.021642,0.0133,0.013625,0.00088,0.634811,0.185818,0.000022,0,0,0,0.651747,0,0.132626
0.016441084,267950816,SI,150.362137,0,0,3.404442,69.833309,0.793663,0,0,49.575834,0,1.878274,52.426589,1385.67026,0,0,14.001509,1.648125,148.843872,113.378991,78.610002,58.729864,0.056687,3358.697731,86.253322,0.074965,0,0,0,5489.71319,0,41.925121,11105.87789,0.013539,0,0,0.000307,0.006288,0.000071,0,0,0.004464,0,0.000169,0.004721,0.124769,0,0,0.001261,0.000148,0.013402,0.010209,0.007078,0.005288,0.000005,0.302425,0.007766,0.000007,0,0,0,0.494307,0,0.003775
0.016442618,264091768,SI,64.835798,4.553058,0,0.5299,153.1497,0.202114,0,0,0.592375,0.00665,8.817205,42.567041,0,0,0,6.476339,3.893552,72.606411,102.366152,44.464438,15.936838,6.249265,565.285725,658.767563,0,0,0,0,1424.382137,0,12.653856,3188.336117,0.020335,0.001428,0,0.000166,0.048034,0.000063,0,0,0.000186,0.000002,0.002765,0.013351,0,0,0,0.002031,0.001221,0.022773,0.032106,0.013946,0.004998,0.00196,0.177298,0.206618,0,0,0,0,0.446748,0,0.003969
0.016449207,278395243,NO,1761.220483,12.706788,0,33.015446,298.040196,8.697391,0,0,366.337907,0.850329,32.285146,574.254288,93.719316,0,2.525368,19.56301,7.239013,4066.747837,1122.464513,223.409423,251.44214,0.611608,17414.63156,3299.331038,7.322128,0,0,0,15576.72649,1234.625625,94.30694,46502.07399,0.037874,0.000273,0,0.00071,0.006409,0.000187,0,0,0.007878,0.000018,0.000694,0.012349,0.002015,0,0.000054,0.000421,0.000156,0.087453,0.024138,0.004804,0.005407,0.000013,0.374492,0.07095,0.000157,0,0,0,0.334968,0.02655,0.002028
0.016449255,264835437,NO,0,0.101215,0,8.162852,83.941169,0.543894,0,0,737.241297,0,685.040434,128.238172,0.573395,0,0.019649,12.346249,5.079193,606.014859,200.883403,100.142012,115.59431,1.897397,361.490573,3860.014926,0.313167,0,0,0,43192.49548,0,43.957694,50144.09134,0,0.000002,0,0.000163,0.001674,0.000011,0,0,0.014702,0,0.013661,0.002557,0.000011,0,0,0.000246,0.000101,0.012085,0.004006,0.001997,0.002305,0.000038,0.007209,0.076978,0.000006,0,0,0,0.861368,0,0.000877
0.016449565,272317373,NO,0,15.192871,0,0.425135,229.738887,1.781262,0,0,313.352175,0,1.394861,48.162341,122.679841,0,0,2.168856,0.023412,1292.077833,884.089375,81.130378,125.307792,0,2278.870225,198.126642,12.602275,0,0,0,7488.83389,0,24.786142,13120.74419,0,0.001158,0,0.000032,0.01751,0.000136,0,0,0.023882,0,0.000106,0.003671,0.00935,0,0,0.000165,0.000002,0.098476,0.067381,0.006183,0.00955,0,0.173685,0.0151,0.00096,0,0,0,0.570763,0,0.001889
0.016457183,277622892,NO,0,0,0,7.238726,431.206349,4.998391,0,0,1722.357473,0,487.846331,51.516897,1201.42406,0,0,5.483942,4.753557,405.991524,1018.600799,92.887817,143.466704,0.715388,8205.548006,378.465394,0.303551,0.00433,0,0,2311.828783,0,27.507916,16502.14594,0,0,0,0.000439,0.02613,0.000303,0,0,0.104372,0,0.029563,0.003122,0.072804,0,0,0.000332,0.000288,0.024602,0.061725,0.005629,0.008694,0.000043,0.497241,0.022934,0.000018,0,0,0,0.140093,0,0.001667
0.016459769,275633081,SI,0,0.009173,0,48.110075,139.439102,7.729868,0,0,417.74217,0.072693,224.335169,85.231444,2052.180894,0,0,4.935722,8.257617,572.404811,380.502231,193.622173,1186.911829,18.814014,23998.31528,1993.15691,0.013002,0,0,0,9000.080584,0,319.40353,40651.26829,0,0,0,0.001183,0.00343,0.00019,0,0,0.010276,0.000002,0.005519,0.002097,0.050483,0,0,0.000121,0.000203,0.014081,0.00936,0.004763,0.029197,0.000463,0.590346,0.049031,0,0,0,0,0.221397,0,0.007857
0.016463402,275452350,NO,268.523906,0.090524,0,264.179961,90.229965,8.145794,0,0,212.620184,0,23.515608,167.625918,519.024053,0,0,16.73967,40.237049,484.058047,1952.556274,64.625758,199.221583,2.521217,9013.823208,3070.799079,0.085347,0,0,0,24655.02934,0,38.272167,41091.92465,0.006535,0.000002,0,0.006429,0.002196,0.000198,0,0,0.005174,0,0.000572,0.004079,0.012631,0,0,0.000407,0.000979,0.01178,0.047517,0.001573,0.004848,0.000061,0.219358,0.07473,0.000002,0,0,0,0.599997,0,0.000931
0.016471919,267698335,NO,0,0.031521,0,14.49453,28.111572,3.808218,0,0,0.829306,0,42.203527,26.682815,0.000936,0,0,1.0058,34.241251,110.214113,104.645556,64.670942,103.404961,15.60232,1085.65764,949.652497,0,0,0,0,3689.519574,0,35.631185,6310.408264,0,0.000005,0,0.002297,0.004455,0.000603,0,0,0.000131,0,0.006688,0.004228,0,0,0,0.000159,0.005426,0.017465,0.016583,0.010248,0.016386,0.002472,0.172042,0.15049,0,0,0,0,0.584672,0,0.005646
0.016480256,279508370,NO,1164.23402,0.000546,0,57.747769,231.66697,0.831158,0,0,10.779886,0,0.238115,24.407436,1.026926,0,0,1.536734,2.015858,185.081635,273.627699,73.398947,29.73579,0.123882,2850.875806,715.143776,0.145358,0,0,0,1917.573041,0,95.2195,7635.410852,0.152478,0,0,0.007563,0.030341,0.000109,0,0,0.001412,0,0.000031,0.003197,0.000134,0,0,0.000201,0.000264,0.02424,0.035837,0.009613,0.003894,0.000016,0.373376,0.093661,0.000019,0,0,0,0.251142,0,0.012471
0.016484009,264515773,SI,0,3.596101,0,27.323839,0.872706,0.014315,0,0,1.230456,0,10.302027,47.184892,0.0361,0,0,1.935562,0,23.833151,14.478871,5.75304,1.950638,0.011084,28.073193,94.232988,0,0,0,0,720.652682,0,0.639864,982.121509,0,0.003662,0,0.027821,0.000889,0.000015,0,0,0.001253,0,0.01049,0.048044,0.000037,0,0,0.001971,0,0.024267,0.014742,0.005858,0.001986,0.000011,0.028584,0.095948,0,0,0,0,0.733771,0,0.000652
0.016487133,268620370,NO,0,0,0,0,0,0,0,0,0,0,0,0.002856,0,0,0,0,0,0,0.022029,0,0,0,0.001938,0.006553,0,0,0,0,0,0,0,0.033376,0,0,0,0,0,0,0,0,0,0,0,0.08557,0,0,0,0,0,0,0.660025,0,0,0,0.058066,0.196339,0,0,0,0,0,0,0
0.016499506,4561025,SI,0,0.000234,0.463413,32.961353,29.462572,0.117219,0,0,13.023185,0,41.940961,19.698598,0.785489,0,0,7.328845,10.643927,337.495603,296.812621,41.426869,7.018061,0.326924,432.636782,497.270348,0.160966,0,0.000161,0,3638.604286,0,33.888821,5442.067238,0,0,0.000085,0.006057,0.005414,0.000022,0,0,0.002393,0,0.007707,0.00362,0.000144,0,0,0.001347,0.001956,0.062016,0.05454,0.007612,0.00129,0.00006,0.079499,0.091375,0.00003,0,0,0,0.668607,0,0.006227
0.016507271,264414732,NO,0,129.911628,0,1816.448634,20.764152,4.628717,0,0,7.383081,0,118.045593,79.548915,0.093542,0,0.002199,2.229906,1.649639,299.424881,177.732774,23.337741,68.026873,0,6116.462378,2416.284275,0.000164,0,0,0,4196.523073,0,9.784404,15488.28257,0,0.008388,0,0.117279,0.001341,0.000299,0,0,0.000477,0,0.007622,0.005136,0.000006,0,0,0.000144,0.000107,0.019332,0.011475,0.001507,0.004392,0,0.394909,0.156007,0,0,0,0,0.270948,0,0.000632
0.016508695,276181904,NO,0,0.054822,0,0.056368,6.685291,2.337399,0,0,27.095388,0.026435,1.850258,15.485473,0,0,0,6.988179,3.377245,57.130715,36.21831,42.812867,9.870521,0,5388.823396,1136.333931,0.103291,0,0,0,2594.797692,0,10.814793,9340.862374,0,0.000006,0,0.000006,0.000716,0.00025,0,0,0.002901,0.000003,0.000198,0.001658,0,0,0,0.000748,0.000362,0.006116,0.003877,0.004583,0.001057,0,0.576909,0.121652,0.000011,0,0,0,0.27779,0,0.001158
0.016514312,266298604,NO,0,641.870434,0,94.766017,62.858424,1.786716,0,0,282.683242,0.039751,29.204435,110.137337,0.194379,0,0,11.546864,1.393464,226.502718,1097.550835,146.803962,610.473723,22.710829,6165.380099,2539.734679,2.549815,0,0,3.487912,2834.621981,0,215.655161,15101.95278,0,0.086277,0,0.012963,0.008159,0.000237,0,0,0.03657,0.000005,0.003813,0.014528,0.000027,0,0,0.001522,0.000188,0.029764,0.147316,0.019175,0.080887,0.003029,0.814343,0.338359,0.000349,0,0,0.000478,0.372576,0,0.029435
0.016517273,274613002,SI,0,256.907425,0,5.421689,26.442707,1.774768,0,0,13.996043,0,36.062542,27.019366,0.000513,0,0,7.149106,1.419854,123.831721,157.481539,68.103656,344.798175,2.08618,6840.525104,997.440314,0.360767,0,0,0,5628.890962,0,14.403641,14554.11607,0,0.017652,0,0.000373,0.001817,0.000122,0,0,0.000962,0,0.002478,0.001856,0,0,0,0.000491,0.000098,0.008508,0.01082,0.004679,0.023691,0.000143,0.470006,0.068533,0.000025,0,0,0,0.386756,0,0.00099
0.016520778,266332780,NO,198.733474,0.015646,0,14.937293,25.306826,0.114588,0,0,12.168417,0,2.018057,6.893423,0.000936,0,0,3.109041,0.110431,37.995369,12.35773,36.863117,180.236108,15.759273,84.456157,269.378499,0.056436,0,0,0,2134.697389,0,9.334152,3044.542362,0.065275,0.000005,0,0.004906,0.008312,0.000038,0,0,0.003997,0,0.000663,0.002264,0,0,0,0.001021,0.000036,0.01248,0.004059,0.012108,0.0592,0.005176,0.02774,0.088479,0.000019,0,0,0,0.701155,0,0.003066
0.016523245,267926295,SI,0,0.031194,0,9.179315,40.329925,0.072269,0,0,0.441373,0,0.777212,8.467194,0,0,0,2.903394,0.533892,325.323954,162.598204,23.99985,43.359623,0.198013,71.700345,163.550409,0,0,0,1.318638,713.121411,0,15.657008,1583.563223,0,0.00002,0,0.005797,0.025468,0.000046,0,0,0.000279,0,0.000491,0.005347,0,0,0,0.001833,0.000337,0.205438,0.102679,0.015156,0.027381,0.000125,0.045278,0.10328,0,0,0,0.000833,0.450327,0,0.009887
0.016531127,268814451,NO,0,662.759148,0.043398,89.820939,36.530583,1.971803,39.217084,0,9.083307,0,83.615307,112.772888,0.115672,0,1.826119,9.123583,7.450957,523.181395,539.83872,35.283696,79.347875,7.135725,3844.871016,3259.105762,0.010276,0,0,0,5644.46926,0,60.211057,15047.78557,0,0.059086,0.000003,0.030752,0.003255,0.00015,0.002984,0,0.001187,0,0.0108,0.026777,0.000021,0,0.000139,0.001353,0.003483,0.138988,0.046656,0.002996,0.00674,0.000543,0.294188,0.682426,0.000001,0,0,0,0.682659,0,0.004815
0.01653382,259361895,NO,0,336.884901,0,23.772994,9.570726,0.245876,21.218765,0,0.756477,0,3.787134,13.330935,0.683727,0,0,4.285403,5.13809,108.017024,65.587339,60.714401,30.402282,2.073743,52.425153,465.909573,0,0,0,0,897.503798,0,5.255455,2107.563796,0,0.159846,0,0.01128,0.004541,0.000117,0.010068,0,0.000359,0,0.001797,0.006325,0.000324,0,0,0.002033,0.002438,0.051252,0.03112,0.028808,0.014425,0.000984,0.024875,0.221065,0,0,0,0,0.425849,0,0.002494
0.016535559,278249581,NO,0,0.010905,0,0.142936,57.152019,0.078661,0,0,1.735194,0,0.113978,13.617816,0,0,0,1.059696,0.322375,304.248225,106.910597,40.1652,32.096235,0.014446,68.777178,241.518996,0.040904,0,0,0,690.07884,0,24.581823,1582.666024,0,0.000007,0,0.00009,0.036111,0.00005,0,0,0.001096,0,0.000072,0.008604,0,0,0,0.00067,0.000204,0.192238,0.067551,0.025378,0.02028,0.000009,0.043457,0.152603,0.000026,0,0,0,0.436023,0,0.015532
0.016538443,279608994,NO,0,0.001404,0,202.174995,39.820445,0.099884,0,0,0.051323,0,1.227191,0.119855,0.618092,0,0,0,8.455089,10.340415,170.662321,40.330234,15.030135,1.098286,9.132787,261.715432,0,0,0,0,87.653706,0,6.69267,855.224264,0,0.000002,0,0.2364,0.046561,0.000117,0,0,0.00006,0,0.001435,0.00014,0.000723,0,0,0,0.009886,0.012091,0.199553,0.047157,0.017574,0.001284,0.010679,0.30602,0,0,0,0,0.102492,0,0.007826
0.016545903,266406778,NO,2059.332002,14.691411,0.0007,159.449409,237.352182,1.537506,0,0,165.810214,2.103639,15.617869,677.857613,1.389267,0,0,16.693449,6.645933,340.185115,332.484093,156.077353,349.20197,72.021451,1452.047935,1314.65816,0.864844,0,0,0,9594.176961,0.000638,130.653075,17100.85279,0.120423,0.000859,0,0.009324,0.01388,0.00009,0,0,0.009696,0.000123,0.000913,0.039639,0.000081,0,0,0.000976,0.000389,0.019893,0.019443,0.009127,0.02042,0.004212,0.084911,0.076877,0.000051,0,0,0,0.561035,0,0.00764
0.01654934,279208070,NO,4044.254836,239.742684,0.000802,254.007373,963.01398,22.876332,0,0,2307.468112,0.097139,850.350434,1005.320645,693.957846,0,0,13.728546,33.299495,1080.415508,4887.651896,354.383237,899.750214,11.095973,50120.18622,14118.07235,2.099615,0,0,0,68276.31522,0.000288,400.681607,150578.7703,0.026858,0.001592,0,0.001687,0.006395,0.000152,0,0,0.015324,0.000001,0.005647,0.006676,0.004609,0,0,0.000091,0.000221,0.007175,0.032459,0.002353,0.005975,0.000074,0.33285,0.093759,0.000014,0,0,0,0.453426,0,0.002661
0.016549701,333919584,NO,0.002741,0,0,1.062909,78.696432,0.753401,0,0,127.144634,0.209967,45.622292,23.409124,0,0,0,5.397505,43.843482,113.000201,144.726374,36.669353,74.066574,14.037659,54.961596,1399.373547,0.009097,0,0,0,1029.925688,0,26.063191,3218.975767,0.000001,0,0,0.00033,0.024448,0.000234,0,0,0.039498,0.000065,0.014173,0.007272,0,0,0,0.001677,0.01362,0.035104,0.04496,0.011392,0.023009,0.004361,0.017074,0.434726,0.000003,0,0,0,0.319954,0,0.008097
0.016551902,271193555,SI,0,40.38211,0,21.399513,43.522745,7.337908,0,0,99.491317,0,61.880634,37.853705,67.705757,0,0,15.385057,18.848963,1464.314854,952.431092,70.567191,89.386231,5.611003,3952.777669,2171.115428,4.653659,0,0,0.073427,6881.155974,0,300.050496,16305.94473,0,0.002477,0,0.001312,0.002669,0.00045,0,0,0.006102,0,0.003795,0.002321,0.004152,0,0,0.000944,0.001156,0.089803,0.05841,0.004328,0.005482,0.000344,0.242413,0.133149,0.000285,0,0,0.000005,0.422003,0,0.018401
0.016552323,274980103,SI,0,0,0.137288,0.636667,50.163411,0.372608,0,0,124.167874,0,1.148504,10.454167,0.677601,0,0,0.476547,0.883317,80.404796,119.767338,16.368465,24.978779,0.206275,102.089551,102.061177,0,0,0,0.002002,3316.070841,0,17.077886,3968.145094,0,0,0.000035,0.00016,0.012642,0.000094,0,0,0.031291,0,0.000289,0.002635,0.000171,0,0,0.00012,0.000223,0.020263,0.030182,0.004125,0.006295,0.000052,0.025727,0.02572,0,0,0,0.000001,0.835673,0,0.004304
0.016565255,331287710,NO,0,1.854221,0,3.114755,68.324995,3.162547,0,0,0.886543,0,0.667433,17.410317,0.234448,0,0,12.281989,5.986407,224.189518,242.48895,27.96751,87.727394,0.029454,93.451294,687.361623,0,0,0,0.053406,1451.136416,0,26.9538,2955.28302,0,0.000627,0,0.001054,0.02312,0.00107,0,0,0.0003,0,0.000226,0.005891,0.000079,0,0,0.004156,0.002026,0.075861,0.082053,0.009464,0.029685,0.00001,0.031622,0.232587,0,0,0,0.000018,0.491031,0,0.009121
0.016572644,275076125,NO,2574.355713,12.322713,0,1.112937,5269.370654,60.159259,0,0,1702.231602,0,374.465733,234.195809,2715.985831,0,0,23.965659,9.663051,456.589584,3476.514383,100.23899,488.707089,2.309683,846.378763,1232.654195,0,0,0,0,57402.07828,0,137.430702,77120.73063,0.033381,0.00016,0,0.000014,0.068326,0.00078,0,0,0.022072,0,0.004856,0.003037,0.035217,0,0,0.000311,0.000125,0.00592,0.045079,0.0013,0.006337,0.00003,0.010975,0.015983,0,0,0,0,0.744315,0,0.001782
0.016586129,279587755,NO,708.331389,147.599021,0,12.647635,146.438422,8.890175,0,0,2815.550729,0,154.907392,82.456164,3974.069705,0,0,5.993448,76.971579,341.302332,2723.407537,44.602979,221.824507,1.110332,17101.88317,4859.590916,0.023846,0.009015,0,0,2138.172755,0,58.388496,35624.17154,0.019883,0.004143,0,0.000355,0.004111,0.00025,0,0,0.079035,0,0.004348,0.002315,0.111555,0,0,0.000168,0.002161,0.009581,0.076448,0.001252,0.006227,0.000031,0.480064,0.136413,0.000001,0,0,0,0.06002,0,0.001639
0.016587086,271791974,NO,353.498929,1332.780086,0,186.565435,16.493408,0.122661,0,0,21.033304,0,18.639599,82.871705,20.111979,0,0,4.870508,68.768281,353.175269,40.221339,12.105262,58.911427,0.597759,118.443765,1614.228382,0.000198,0,0,0,2945.209956,0.069392,11.766662,7260.485306,0.048688,0.183566,0,0.025696,0.002272,0.000017,0,0,0.002897,0,0.002567,0.011414,0.00277,0,0,0.000671,0.009472,0.048643,0.00554,0.001667,0.008114,0.000082,0.016313,0.222331,0,0,0,0,0.405649,0.00001,0.001621
0.016588444,334130445,NO,0,17.397875,0,0.120312,3.90787,0.021218,0,0,6.907915,0,2.773422,30.477523,0,0,0,3.769285,22.472866,501.901066,68.20984,52.877077,13.097916,0.159586,16.70724,1675.7318,0,0,0,0,246.137911,0,166.692677,2829.363399,0,0.006149,0,0.000043,0.001381,0.000007,0,0,0.002442,0,0.00098,0.010772,0,0,0,0.001332,0.007943,0.17739,0.024108,0.018689,0.004629,0.000056,0.005905,0.592265,0,0,0,0,0.086994,0,0.058915
